Date,open,high,low,close,volume,Target_Dir,Log_Ret_t,RSI_14,MACD_Signal,ATR_14,VIX_Change,Term_Spread,Oil_Ret,Gold_Ret,USDINR_Ret,FG_Index,FG_Delta,FG_Zone,SVI_Market,SVI_Index,SP500_t1_Ret,FG_t1_Index
2016-03-04,7505.39990234375,7505.89990234375,7444.10009765625,7485.35009765625,281700,0,0.0013033933343828406,70.97792973534467,52.670482200076336,134.65506788276545,0.16000000000000014,0.019999999999999796,0.05071970334222827,0.009892060054906658,-0.003729955835063789,-1.0,-1.0,0.0,-0.9554335411829007,-0.8563478075375968,0.0034926343203169,-2.0
2016-03-08,7486.39990234375,7527.14990234375,7442.14990234375,7485.2998046875,257000,1,-6.718875810813698e-06,70.97175432874243,56.59685836728967,128.02380107409232,1.8100000000000023,-0.04999999999999982,0.040385845180064495,-0.006161195499587982,0.005961269516499224,1.0,2.0,0.0,0.42743817014881724,-1.9329909267640846,0.0008846228008639,-2.0
2016-03-09,7436.10009765625,7539.0,7424.2998046875,7531.7998046875,245100,0,0.006192960002448895,73.43727393626705,59.30997719486557,126.24485790723703,-0.33000000000000185,0.04999999999999982,0.02770260254933575,-0.004367339380404757,-0.0034233865390363603,0.0,0.0,0.0,0.38513089106479836,-1.7557001433038837,-0.0113037560560061,2.0
2016-03-10,7545.35009765625,7547.10009765625,7447.39990234375,7486.14990234375,224700,1,-0.006079397498643517,66.99194529760636,55.26934018652449,122.70131861480762,-0.28999999999999915,0.0,-0.04132924353345543,0.012180823359887589,0.0019363974174580985,-2.0,-2.0,0.0,0.34236827421464644,-1.6088405865164705,0.0050396727828142,0.0
2016-03-11,7484.85009765625,7543.9501953125,7460.60009765625,7510.2001953125,198700,1,0.0032074889464729544,68.66381733628832,51.421423638449575,117.44902844273264,-1.5500000000000007,0.01000000000000012,0.01999041452872216,-0.010511061395113142,-0.004025950416552953,0.0,0.0,0.0,0.29879201548582907,-1.4838816536047477,0.0001557927971226,-2.0
2016-03-14,7542.60009765625,7583.7001953125,7515.0498046875,7538.75,166900,0,0.0037942631968658764,70.6967787928751,48.06047293424691,111.58387314075642,0.4200000000000017,-0.010000000000000009,-0.03485572933890869,-0.011425897862328808,0.0032816258566956656,-1.0,-1.0,0.0,-1.253985387826353,-1.0204706618902,0.0162625455888514,0.0
2016-03-15,7535.85009765625,7545.2001953125,7452.7998046875,7460.60009765625,193700,1,-0.010420532757604035,58.674066640735184,38.40454397160781,109.0240764842513,-0.08000000000000185,-0.010000000000000009,-0.015089631120182771,-0.011314166048867756,0.002676979587942818,-1.0,-1.0,0.0,-1.1912439624670592,-0.9563325836988702,-0.0012617686166118,-1.0
2016-03-16,7457.0498046875,7508.0,7405.14990234375,7498.75,195400,1,0.005100486959710426,62.28659652362968,32.497628544120914,108.20032179462451,-1.8499999999999996,0.07999999999999985,0.02346225983173328,-0.0008943982001956458,-0.0013375940167747354,1.0,1.0,0.0,-1.1332907600852093,-0.8963488193289499,-0.0018386309343179,-1.0
2016-03-17,7557.39990234375,7585.2998046875,7479.39990234375,7512.5498046875,239600,1,0.0018385894298917032,63.61414024895895,27.649839744057225,107.8934191858702,-0.5500000000000007,-0.029999999999999805,0.02343354299081438,0.02823184571645773,-0.009413592115326675,2.0,2.0,0.0,-1.0794315173160864,-0.8398963629540055,0.0055847278817799,1.0
2016-03-18,7534.64990234375,7613.60009765625,7517.89990234375,7604.35009765625,237400,1,0.012145535400108631,71.35404261868976,28.55439453483082,106.98053829593528,-0.41999999999999993,0.0,-0.0007638447220534427,-0.00849780832604257,-0.004061682906181679,1.0,1.0,0.0,-1.0291018702853434,-0.7865078652928068,0.0065735830685963,2.0
2016-03-21,7619.2001953125,7713.5498046875,7617.7001953125,7704.25,196800,1,0.013051659829120443,77.39248111169277,33.46563664600058,107.2765578774247,-0.23000000000000043,0.009999999999999787,0.01642073021232749,-0.008007729856973357,0.0016567516403480382,-1.0,-1.0,0.0,-1.0410247656339682,-0.015062587831536895,0.0043959672510261,1.0
2016-03-22,7695.5498046875,7728.2001953125,7643.7998046875,7714.89990234375,208900,1,0.0013813866658977931,77.96386141982369,34.94294056975457,104.22523717117808,0.3800000000000008,-0.020000000000000018,0.015662221963211428,0.0035312254541069133,0.0019544469876243862,0.0,0.0,0.0,-0.9744696062664757,0.04511424707366411,0.0009850919042923,-1.0
2016-03-23,7717.4501953125,7726.85009765625,7670.60009765625,7716.5,199600,0,0.000207382048564695,78.05999119673197,33.542352347569675,97.82642141382496,0.7699999999999996,-0.020000000000000018,-0.04283849760072972,-0.019823458291528016,0.0035982047817315365,0.0,0.0,0.0,-0.9122066351103104,0.11349141826973093,-0.0008777728967722,0.0
2016-03-28,7741.0,7749.39990234375,7587.7001953125,7615.10009765625,242400,0,-0.013227762297457975,59.1821564619333,23.839757578685763,106.34530265597898,0.3000000000000007,-0.009999999999999898,-0.013217764030660599,-0.003110107921724027,-0.003598204781731467,1.0,0.0,0.0,1.8419339370786054,-0.9522662608814474,-0.0003781417793768,1.0
2016-03-29,7606.5498046875,7652.89990234375,7582.25,7597.0,216800,1,-0.0023796985402065656,56.37416925461565,14.642347367129119,101.58473268719763,-1.42,0.030000000000000138,-0.042094653733617975,0.01278775411769549,-0.0018039692204307467,-2.0,-2.0,0.0,1.7643918247816155,-0.9238252299568263,0.0005451068880723,0.0
2016-03-30,7651.10009765625,7741.9501953125,7643.4501953125,7735.2001953125,232600,1,0.018027932915947852,69.23432926715711,16.0840084919233,107.36804017475599,-0.2599999999999998,0.040000000000000036,0.0,-0.007065979589434121,-0.001355115768614443,-2.0,-2.0,0.0,1.6937534991726655,-0.9166448980238009,0.0087780120542374,-2.0
2016-03-31,7727.64990234375,7777.60009765625,7702.0,7738.39990234375,380100,0,0.0004135698294723892,69.4747167392792,15.551209807922021,103.13152358207226,0.3899999999999988,-0.020000000000000018,0.0,0.005932264628274546,-0.0018096822915020746,1.0,1.0,0.0,1.5559019888900798,-0.8869437832064725,0.0043408799935662,-2.0
2016-04-01,7718.0498046875,7740.14990234375,7666.10009765625,7713.0498046875,183900,1,-0.0032812610960895605,64.84316046825055,11.96746665238203,99.2533335728502,-0.8499999999999996,-0.020000000000000018,-0.009020151359383784,-0.009770473814590914,0.0013575686525747971,2.0,2.0,0.0,1.437554812814882,-0.8583705317575048,-0.0020418423596207,1.0
2016-04-04,7733.14990234375,7764.4501953125,7704.39990234375,7758.7998046875,155500,0,0.005913983718554631,69.12877747499059,11.1329264246951,94.02552841601164,1.0199999999999996,0.0,-0.010211210568503899,-0.0034423042399615686,-0.004381002550572182,0.0,0.0,0.0,1.1872662162773369,-0.7268335796631367,0.0063109590665997,2.0
2016-04-05,7736.2998046875,7736.2998046875,7588.64990234375,7603.2001953125,203800,1,-0.020258420894693874,46.75996188079304,-0.7139773000513685,104.17667860438192,1.3000000000000007,-0.020000000000000018,-0.0047268265403625775,0.008502360171509305,0.0052850255140539934,2.0,2.0,0.0,1.108971605965657,-0.7068102463202864,-0.0032134800458546,0.0
2016-04-06,7636.0498046875,7638.64990234375,7591.75,7614.35009765625,165600,0,0.0014654006885952725,48.14724909088121,-8.275388188126897,96.53897065674349,-1.33,0.020000000000000018,0.05133509953377004,-0.004814587092324561,0.001354503931975275,0.0,0.0,0.0,1.036987980114544,-0.6872718075464139,-0.0101962984117945,2.0
2016-04-07,7630.39990234375,7630.75,7535.85009765625,7546.4501953125,234400,1,-0.008957357794121351,40.69604843381319,-17.748417650082445,96.3204082641567,2.0700000000000003,-0.030000000000000027,-0.016551365560597473,0.0111441763775809,0.003153392507214485,-1.0,-1.0,0.0,1.0263809635056438,-0.638053323801574,0.0104527979320131,0.0
2016-04-08,7542.35009765625,7569.35009765625,7526.7001953125,7555.2001953125,143400,1,0.001158813871706803,42.03001450034174,-23.02106311836819,89.16377463799056,-0.8000000000000007,0.020000000000000018,0.09150999135111942,0.005083360244175877,-0.003153392507214619,1.0,1.0,0.0,1.0159385657796065,-0.5904074595399922,-0.0120480739700048,-1.0
2016-04-11,7577.7998046875,7678.7998046875,7516.85009765625,7671.39990234375,179800,1,0.015263021567415073,56.889126571902096,-18.51169672568801,98.86923105963483,0.9000000000000021,0.010000000000000009,0.02114551991497925,0.011363719796072987,-0.00240927687689895,2.0,2.0,0.0,-0.45667138544233743,2.7744721754839374,0.0027827026046162,1.0
2016-04-12,7669.25,7717.39990234375,7663.35009765625,7708.9501953125,163400,1,0.0048829015384887434,60.65001493210821,-13.057204162408638,92.89295242494744,-1.410000000000002,0.020000000000000018,0.03404584140971728,0.0021462376732565664,0.0003014772407518961,0.0,0.0,0.0,-0.41596965604066266,2.60493265888072,-0.0027435458896038,2.0
2016-04-13,7777.14990234375,7864.7998046875,7772.2001953125,7850.4501953125,220400,1,0.018188863004861715,71.47125991678433,-0.6623968517137229,101.2876056635264,-1.0099999999999998,-0.030000000000000027,-0.004893403682729236,-0.010055128384175412,0.004061071987317289,2.0,2.0,0.0,-0.37517914274372555,2.459916943354027,0.0096157538813899,0.0
2016-04-18,7908.14990234375,7920.60009765625,7842.75,7914.7001953125,184600,1,0.008150934704248517,75.06398731868576,10.527977365532323,98.16246511455903,-0.4900000000000002,0.010000000000000009,-0.027710476410086646,-0.010643604037779707,-0.0030066168169331125,-2.0,0.0,0.0,1.0155185984430146,-1.3903090891988124,-0.0009847695761459,0.0
2016-04-20,7950.0498046875,7950.39990234375,7877.5498046875,7914.75,205300,0,6.292661701482301e-06,75.06679575618274,16.273139161760227,94.78735223376428,-0.07000000000000028,0.020000000000000018,0.03422970788097864,0.01576353709712247,-0.004526942995777069,0.0,1.0,0.0,0.9500146473847392,-1.2926672702693511,0.0030797379028665,-1.0
2016-04-21,7953.64990234375,7978.4501953125,7884.10009765625,7912.0498046875,223700,0,-0.00034121810751646184,74.54161426422985,18.092407622782275,94.7290496689169,0.6699999999999999,0.010000000000000009,0.009010110625261919,-0.003357009989702909,0.004677488724326407,-3.0,-3.0,0.0,0.8884650654543124,-1.2052205190084568,0.0007612550492345,1.0
2016-04-22,7891.7998046875,7923.35009765625,7873.35009765625,7899.2998046875,183300,0,-0.0016127659027939515,71.80460210490347,16.67530788736653,88.7650031015658,-0.7299999999999986,-0.010000000000000231,0.011206520939710028,-0.01638657099171672,0.0025558158691934927,-1.0,-1.0,0.0,0.8301415519582414,-1.125902857162866,-0.005207562857292,-3.0
2016-04-25,7894.7998046875,7911.0,7827.0,7855.0498046875,146300,1,-0.005617511031739854,62.600032449477915,11.261965875100444,88.12965335661417,0.8599999999999994,0.010000000000000231,-0.023005385405814975,0.008267248694073434,0.0007504690783744006,1.0,1.0,0.0,0.7744218490837103,0.4952729502963954,4.785857954074228e-05,-1.0
2016-04-26,7828.14990234375,7974.5,7822.5498046875,7962.64990234375,202400,1,0.013605234565983467,72.49325380108311,13.264145756455719,96.63924465235374,-0.11999999999999922,0.020000000000000018,0.022322869169560337,0.002660052989486988,-0.003757990142329479,2.0,2.0,0.0,0.737625606547265,0.4589008772366784,-0.0018136896207629,1.0
2016-04-27,7942.0,7991.0,7940.5498046875,7979.89990234375,206800,0,0.002164021055994669,73.7764197494015,14.029861600625935,90.48058826206311,-0.19000000000000128,-0.040000000000000036,0.005220758651971116,0.005619345503985562,0.0018055978423386482,-1.0,-1.0,0.0,0.702202716098291,0.422904379463272,0.0018710001742369,2.0
2016-04-28,7967.39990234375,7992.0,7834.4501953125,7847.25,292500,1,-0.016762715869970777,52.17888637751763,4.406222146141943,99.42329703399481,1.450000000000001,0.020000000000000018,0.03186189091190527,0.012963993663771956,-0.0019562115936588805,-1.0,-1.0,0.0,0.6680001343488253,0.38713150354058234,0.0016479941117468,-1.0
2016-04-29,7844.25,7889.0498046875,7788.7001953125,7849.7998046875,243700,0,0.0003248769344116223,52.487378062381275,-2.6277574704691773,99.54680710067835,0.47999999999999865,0.0,0.0008768084735343862,0.018554532081355487,0.0,-1.0,-1.0,0.0,0.6348819593969445,0.3514279119351029,-0.0092736360615616,-1.0
2016-05-02,7822.7001953125,7829.7998046875,7777.2998046875,7805.89990234375,146300,0,-0.005608183374211703,46.525058482344605,-10.621824866128094,95.94052175468964,-1.0199999999999996,0.019999999999999796,0.003936152031474487,0.004257137284214135,-0.0004519774088242649,2.0,2.0,0.0,-0.43896921578618175,0.42530813364564857,-0.0050759492305571,-1.0
2016-05-03,7824.7998046875,7890.25,7735.14990234375,7747.0,186500,0,-0.007574173857563739,39.5669407643286,-19.730115900292645,103.828549374075,0.9199999999999999,-0.019999999999999796,-0.061429725397602726,-0.003094301340338286,0.0022578469740861546,0.0,0.0,0.0,-0.49240602417715534,0.40189213148039105,0.0077796066972441,2.0
2016-05-04,7724.14990234375,7749.0,7697.25,7706.5498046875,199700,1,-0.005235080380291306,35.37465384562883,-27.83952539537752,96.88467857812755,0.45000000000000107,-0.020000000000000018,-0.0002320993395589187,-0.013572675083321833,0.0018026142781158762,-1.0,-1.0,0.0,-0.5517833633260502,0.37875836404169955,-0.0087144993883958,0.0
2016-05-05,7731.0,7777.5498046875,7706.85009765625,7735.5,185100,0,0.003749531907512104,40.574276033841805,-30.413102029695125,93.43336044075953,-0.14000000000000057,0.0,0.029955366557756116,-0.0014933192222766592,-0.001501952820649573,1.0,1.0,0.0,-0.6187502949861058,0.35586812869101575,-0.0059545827054725,-1.0
2016-05-06,7717.64990234375,7738.89990234375,7678.35009765625,7733.4501953125,163600,1,-0.00026502182418547155,40.30931426964328,-31.287767739914415,89.0488558863304,-1.1899999999999995,0.010000000000000009,0.004719640180074468,0.016769101438875392,-0.00015031942906934954,0.0,0.0,0.0,-0.695672164556103,0.33318409897297163,-0.0002390366927941,1.0
2016-05-09,7755.25,7873.64990234375,7753.5498046875,7866.0498046875,160600,1,0.017000904277695215,59.86985407755408,-22.399868684636047,95.86901042769708,-0.15000000000000036,0.0,-0.049878199811784915,-0.02134147742080195,0.0027022985968511042,2.0,2.0,0.0,1.1323474326007232,0.6243158359396461,0.0031696105535526,0.0
2016-05-10,7873.5498046875,7896.89990234375,7837.7001953125,7887.7998046875,162000,0,0.0027612316174809364,62.21341798310359,-14.871765173508507,90.97974446712055,-0.9399999999999995,0.0,0.03656122160876648,-0.0013441007533533627,-0.0018007207746991967,-1.0,-1.0,0.0,1.1027309418943143,0.6243158359396461,0.0007532133076099,2.0
2016-05-11,7804.64990234375,7893.10009765625,7780.89990234375,7848.85009765625,214100,1,-0.004950200558543867,55.51449071619981,-12.4254668699637,93.80915070625736,1.0599999999999987,-0.06000000000000005,0.04596213556463585,0.008430186756368665,-0.0007512583930827251,-1.0,-1.0,0.0,1.0972015408495075,0.6243158359396461,0.0124063652360373,-1.0
2016-05-12,7871.4501953125,7916.0498046875,7849.64990234375,7900.39990234375,152700,0,0.006546342052207653,61.79645670417564,-7.495606427720546,90.2612109799287,-0.27999999999999936,0.0,0.0075667856441945895,-0.003379253258223161,0.002551979167781847,0.0,0.0,0.0,1.0741506068017073,0.5829611908180513,-0.0096075228778687,-1.0
2016-05-13,7881.0,7881.0,7784.2001953125,7814.89990234375,179500,1,-0.010881223351540733,48.649091053273104,-9.987092624314954,93.71968886554266,0.629999999999999,-0.040000000000000036,0.013265063999558223,0.0012587331847161139,0.0020967508056150405,-3.0,-3.0,0.0,1.0518420847293388,0.5425062367947876,-0.0001694792679642,0.0
2016-05-16,7831.2001953125,7873.89990234375,7772.14990234375,7860.75,205200,1,0.005849866346159204,54.6226889028577,-8.602912315216464,94.79040016824105,-0.35999999999999943,0.010000000000000009,0.0301467250858723,0.0011786431028753658,-0.0008980692116844929,1.0,1.0,0.0,0.31284966139160764,0.8733054091566929,-0.0085144341617524,-3.0
2016-05-17,7896.85009765625,7940.10009765625,7879.7001953125,7890.75,183400,0,0.0038091656381104887,58.286192139062564,-5.852901980628744,92.73168791513412,0.8900000000000006,-0.019999999999999907,0.004526756701190284,0.00219636641841862,-0.0005991611922806354,0.0,0.0,0.0,0.329504007984693,0.8173426469761707,0.0097489763896127,1.0
2016-05-18,7846.75,7882.0498046875,7810.75,7870.14990234375,156400,0,-0.002614077814670393,54.78197174530426,-5.603972421544441,91.0341257735567,0.379999999999999,0.030000000000000027,0.004506357482580851,-0.00196086191362997,0.0031415988139535784,0.0,0.0,0.0,0.34651651856163646,0.7638959984499689,-0.0094558635521628,0.0
2016-05-19,7875.5,7876.2001953125,7766.7998046875,7783.39990234375,170400,0,-0.011083861385826453,42.396692178487385,-11.141241279722678,93.4829657790283,0.379999999999999,-0.010000000000000009,-0.04003036026499303,-0.015428132082826979,0.009218025426901652,0.0,0.0,0.0,0.35315607896177836,0.7135929638169074,0.0002051576864012,0.0
2016-05-20,7792.2001953125,7812.39990234375,7735.75,7749.7001953125,157000,0,-0.004339090032687426,38.49561970600268,-16.606691502651934,91.23855359409507,-1.129999999999999,0.0,0.0320278552624161,-0.0014361502311578814,-0.002222387758168399,-2.0,-2.0,0.0,0.35984487428287776,0.6649454611979191,-0.0037135945227206,0.0
2016-05-23,7813.9501953125,7820.60009765625,7722.2001953125,7731.0498046875,172000,1,-0.0024094956185153732,36.359248775220955,-20.74310016396258,92.19340146818895,0.620000000000001,-0.030000000000000027,-0.01599037289658472,-0.001038585136795765,0.0007413448334192138,-1.0,-1.0,0.0,-1.272318563062642,2.745997496675688,0.0060014592228046,-2.0
2016-05-24,7738.0498046875,7761.5498046875,7715.7998046875,7748.85009765625,147000,1,0.0022997953380331686,40.02467974515945,-21.457676114744416,86.00094021563255,-1.4000000000000004,0.010000000000000009,0.013515124108041916,-0.01790366465212703,0.0017769884729289052,0.0,0.0,0.0,-1.1868978752183368,2.379276819483278,-0.0020876365681016,-1.0
2016-05-25,7811.7998046875,7941.2001953125,7809.2998046875,7934.89990234375,176200,1,0.023726281336622208,64.6081432605743,-9.20998579193785,100.18084320198342,-0.5199999999999996,0.010000000000000009,0.009250759772150997,-0.004403876274423123,-0.004597027447570142,-2.0,-2.0,0.0,-1.1092158783431496,2.113192929700223,0.0135886375339901,0.0
2016-05-26,7974.4501953125,8083.0,7948.5,8069.64990234375,264300,1,0.01683935953427849,73.63823930542894,7.269483001827833,106.57008311474387,-0.47000000000000064,0.010000000000000009,0.013212917094277358,-0.002782801311324475,-0.00566404853050982,0.0,0.0,0.0,-1.1606435973603757,1.9737411134976703,0.0069505296515834,-2.0
2016-05-27,8081.9501953125,8164.2001953125,8077.0498046875,8156.64990234375,260900,1,0.010723434761836886,77.84867563465842,22.47540260448671,104.96744312742017,-0.3100000000000005,-0.010000000000000009,-0.008721280306379493,-0.005176827942159796,0.0008964590470369838,1.0,1.0,0.0,-1.2166932714343195,1.8539372468287305,-0.0002104660499285,0.0
2016-05-31,8209.849609375,8213.599609375,8134.2998046875,8160.10009765625,471000,1,-0.0022523239460265896,75.57994232094833,34.51296423397168,95.10087001543361,1.0700000000000003,0.020000000000000018,0.0034570446224306208,0.000823519736724513,0.0023866359777309533,0.0,0.0,0.0,-1.781403226421462,0.5245764473193119,0.0042776949394394,3.0
2016-06-01,8179.2001953125,8215.349609375,8171.0498046875,8179.9501953125,194400,1,0.0024296262330994575,76.77154955788616,35.12693068793828,89.78735276757573,0.009999999999999787,-0.030000000000000027,-0.009177182793335625,-0.002390098246246816,0.004756251534649276,0.0,0.0,0.0,-1.6297914889604848,0.47385259822375314,-0.0010057686205899,0.0
2016-06-02,8156.89990234375,8229.5,8154.75,8218.9501953125,181700,1,0.004756425442880727,79.08516299133218,35.58432674799802,87.78237148018263,-0.5699999999999985,-0.020000000000000018,0.0049049761123159405,-0.0017342990864130377,-0.00326749139664043,0.0,0.0,0.0,-1.5013021129083277,0.4218672005194538,0.0011343986539261,0.0
2016-06-03,8246.2001953125,8262.0,8209.849609375,8220.7998046875,379000,0,0.00022501672869773692,79.1985407008907,33.46851781838882,83.0314388134795,-0.16000000000000014,0.009999999999999898,-0.011276388067934497,0.024736904788247527,-0.0034274677767834813,-3.0,-3.0,0.0,-1.3899706968526073,0.3675290884029615,0.0028206961669861,0.0
2016-06-06,8228.75,8234.7001953125,8186.0498046875,8201.0498046875,171600,1,-0.0024053331374929024,74.24008279198016,28.396511471369294,78.44729747785577,0.17999999999999972,0.0,0.009031260071088015,0.0036221716975720704,-0.002690584582790107,0.0,0.0,0.0,1.0520084889542771,0.09102912321239545,-0.0029160622366948,-3.0
2016-06-07,8235.5498046875,8294.9501953125,8216.400390625,8266.4501953125,241900,1,0.007943007071457264,79.21273377901841,27.105302134659112,80.50771051183663,0.40000000000000036,0.010000000000000009,0.016616390416398303,-0.00016066787650068854,-0.0025477720787987755,0.0,0.0,0.0,1.0290821089560924,0.05878339218644822,0.0048853285193636,0.0
2016-06-08,8285.5,8288.900390625,8252.0498046875,8273.0498046875,174300,0,0.0007980422292402209,79.66968868053792,24.438284994270063,74.68675906435615,0.02999999999999936,-0.010000000000000009,0.019306003147674576,0.012299511303834583,-0.001952685562257423,4.0,4.0,0.0,1.0068868547217151,0.025607215147845676,0.0012886156291976,0.0
2016-06-09,8273.349609375,8273.349609375,8184.60009765625,8203.599609375,174900,0,-0.008430185637149968,62.88460695139956,16.140938107103793,76.5617931715447,0.5600000000000005,-0.020000000000000018,-0.002763523274753727,0.008221312981124862,0.0025527455862634873,0.0,0.0,0.0,0.9853766508206803,-0.00869174372266745,0.0033041019719547,4.0
2016-06-10,8180.25,8265.599609375,8162.85009765625,8170.0498046875,182200,0,-0.004098029802836798,56.275890107048525,7.003277089954125,80.05348965557786,2.3900000000000006,0.0,-0.01774899520126173,0.002516177827683463,0.0023966458445996747,0.0,0.0,0.0,0.9645093220938288,-0.044340745313032996,-0.0017192355978938,0.0
2016-06-13,8102.25,8125.25,8063.89990234375,8110.60009765625,169700,0,-0.007303144729646939,46.322473830926036,-3.8505753680949226,83.5330119326601,3.9399999999999977,-0.019999999999999796,-0.006864553505450691,0.008601194468236007,0.004925015551580199,0.0,0.0,0.0,-1.902132641820523,-1.101987235942548,-0.0092175324101661,0.0
2016-06-14,8134.39990234375,8134.9501953125,8069.5,8108.85009765625,145500,1,-0.00021579029938960387,46.04585827233045,-11.520856972939399,81.12196936513082,-0.46999999999999886,-0.010000000000000009,-0.030442498907359866,0.0009338142093947642,0.002527694454155358,-2.0,-2.0,0.0,-1.764234559655577,-1.0955191071298915,-0.0081482987897094,0.0
2016-06-15,8139.39990234375,8213.2001953125,8123.14990234375,8206.599609375,169800,0,0.011982591110193301,61.04016580453864,-10.418714047084634,84.21905352860303,-0.35999999999999943,0.030000000000000027,-0.008599948126545798,0.00015561424958520132,-0.003868476777920429,2.0,2.0,0.0,-1.6461751818806591,-1.0891130655867822,-0.0018005050719719,-2.0
2016-06-16,8180.64990234375,8180.64990234375,8074.4501953125,8140.75,189200,1,-0.008056347617289792,50.19679873289826,-14.290906268555602,90.60976896627206,-0.7699999999999996,-0.040000000000000036,-0.03887529146157722,0.007978605910287052,0.005204085791482517,1.0,1.0,0.0,-1.5433003551868267,-1.082767961026118,-0.0018424090638101,2.0
2016-06-17,8176.64990234375,8195.25,8135.7998046875,8170.2001953125,166600,1,0.0036110989197415846,54.3789224593113,-14.9645314243689,86.45515875147817,0.03999999999999915,0.050000000000000044,0.0197339158926364,-0.0027814092101873097,-0.004756958576342755,1.0,1.0,0.0,-1.4523534713528456,-1.076482672662102,0.0031280931110455,1.0
2016-06-20,8115.75,8244.150390625,8107.35009765625,8238.5,168600,0,0.008324876233428225,62.74942901640831,-11.084982322242837,93.1678438659029,-1.0399999999999991,0.009999999999999787,0.044311711125040495,-0.0019361090268664404,0.006386950787273771,-1.0,-1.0,0.0,-1.775805425618802,-2.084445096379324,-0.0032632841446089,1.0
2016-06-21,8255.400390625,8257.25,8202.150390625,8219.900390625,137000,0,-0.0022601974495153427,59.328963387134664,-10.074637805417481,88.09207890529612,0.10999999999999943,0.020000000000000018,-0.010324270932601128,-0.015231694595499006,0.0028091982693906887,2.0,2.0,0.0,-1.63788940268648,-1.911906576556665,0.0057913827784231,-1.0
